labels,movieId,imdbId,title,tmdbId,year,countries,languages,plot,imdbRating,imdbVotes,released,runtime,poster,revenue,budget,url
Movie,101529,1935902,"Brass Teapot, The",127867,2012,USA,English,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",6.4,11427,2013-04-15,101,https://image.tmdb.org/t/p/w440_and_h660_face/6txTmb8OIimrQezgD8ERMmrrbnT.jpg,,,https://themoviedb.org/movie/127867
Movie,101531,1745862,Phil Spector,173153,2013,USA,English,A drama centered on the relationship between Phil Spector and defense attorney Linda Kenney Baden while the music business legend was on trial for the murder of Lana Clarkson.,6.3,4822,2013-03-24,92,https://image.tmdb.org/t/p/w440_and_h660_face/rKaYI4ZrHIwO7Ghii2Ee8XW07st.jpg,,,https://themoviedb.org/movie/173153
Movie,101577,1517260,"Host, The",72710,2013,USA; Switzerland,English,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie will risk everything to protect the people she cares most about, proving that love can conquer all in a dangerous new world.",5.9,89834,2013-03-29,125,https://image.tmdb.org/t/p/w440_and_h660_face/ok2sl6rGITZ0W94DeRU4VkB2ssW.jpg,63327201,44000000,https://themoviedb.org/movie/72710
Movie,101612,1814621,Admission,144340,2013,USA,English,A Princeton admissions officer who is up for a major promotion takes a professional risk after she meets a college-bound alternative school kid who just might be the son she gave up years ago in a secret adoption.,5.7,27894,2013-03-22,107,https://image.tmdb.org/t/p/w440_and_h660_face/8MwiU714GL3WoNxreeHjZ01iPpM.jpg,18637201,13000000,https://themoviedb.org/movie/144340
Movie,101741,1924429,Trance,68727,2013,UK; USA; France,English; French,An art auctioneer who has become mixed up with a group of criminals partners with a hypnotherapist in order to recover a lost painting.,7.0,90074,2013-03-27,101,https://image.tmdb.org/t/p/w440_and_h660_face/cvIp40XQp8NnKogz4DQSpQXffSp.jpg,24261569,20000000,https://themoviedb.org/movie/68727
Movie,101850,0388644,Death on the Staircase (Soupçons),89049,2004,France,English,"Academy Award-winning documentary filmmaker, Jean-Xavier de Lestrade, presents a gripping courtroom thriller, offering a rare and revealing inside look at a high-profile murder trial. In ...",8.5,2358,2004-06-01,360,,,,https://themoviedb.org/movie/89049
Movie,101864,1483013,Oblivion,75612,2013,USA,English,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,7.0,372902,2013-04-19,124,https://image.tmdb.org/t/p/w440_and_h660_face/2ncs7hqBsEjFMqt6Y7ShBCO9tWs.jpg,286168572,120000000,https://themoviedb.org/movie/75612
Movie,101884,1507563,Dark Tide,59963,2012,USA; South Africa,English,"A professional diver tutor returns to deep waters after 1 year, following an almost fatal encounter with a great white shark. The nightmare from the deep is still lurking - more carnivorous and hungry than ever.",4.3,6407,2012-04-12,114,https://image.tmdb.org/t/p/w440_and_h660_face/ciAImUP3Zh2kSOjJ9pNGQ0G2A14.jpg,432274,25000000,https://themoviedb.org/movie/59963
Movie,101895,0453562,42,109410,2013,USA,English,The story of Jackie Robinson from his signing with the Brooklyn Dodgers organization in 1945 to his historic 1947 rookie season when he broke the color barrier in Major League Baseball.,7.5,64331,2013-04-12,128,https://image.tmdb.org/t/p/w440_and_h660_face/rRUpjEjg8XVSdPMbBQyUS9hE4zH.jpg,95020213,40000000,https://themoviedb.org/movie/109410
Movie,101904,1613092,Happy,86577,2011,USA,English,HAPPY takes us on a journey from the swamps of Louisiana to the slums of Kolkata in search of what really makes people happy. Combining real life stories of people from around the world and...,7.3,2128,2013-07-03,76,https://image.tmdb.org/t/p/w440_and_h660_face/wAz3VHk0nyeottwGc3lOFHi3Hky.jpg,,700000,https://themoviedb.org/movie/86577
Movie,101947,2007385,From the Sky Down,78056,2011,USA; UK,English,"In the terrain of rock bands, implosion or explosion is seemingly inevitable. U2 has defied the gravitational pull towards destruction; this band has endured and thrived. This documentary asks the question why.",7.3,706,2011-12-25,90,https://image.tmdb.org/t/p/w440_and_h660_face/1UIBKUnI4NtmAxsnE6IHUEPYIim.jpg,,,https://themoviedb.org/movie/78056
Movie,101962,2140203,Wolf Children (Okami kodomo no ame to yuki),110420,2012,Japan,Japanese,"College student Hana falls in love with another student who turns out to be a werewolf, who dies in an accident after their second child. Hana moves to the rural countryside where her husband grew up to raise her two werewolf children.",8.2,16390,2012-07-21,117,https://image.tmdb.org/t/p/w440_and_h660_face/nqqovhsvsWbsb7LcGaIGDRZrwgB.jpg,,,https://themoviedb.org/movie/110420
Movie,102033,1980209,Pain & Gain,134374,2013,USA,English,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,6.5,156445,2013-04-26,129,https://image.tmdb.org/t/p/w440_and_h660_face/nJ4TcIdY23Nm1a4005MWo9b8Ghp.jpg,87305549,25000000,https://themoviedb.org/movie/134374
Movie,102123,1245492,This Is the End,109414,2013,USA,English; Spanish,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",6.7,298292,2013-06-12,107,https://image.tmdb.org/t/p/w440_and_h660_face/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg,126041322,32000000,https://themoviedb.org/movie/109414
Movie,102125,1300854,Iron Man 3,68721,2013,USA; China,English,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",7.3,528675,2013-05-03,130,https://image.tmdb.org/t/p/w440_and_h660_face/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,1214811252,200000000,https://themoviedb.org/movie/68721
Movie,102165,2055765,"English Teacher, The",174321,2013,USA,English,An English teacher's life is disrupted when a former student returns to her small town after failing as a playwright in New York.,5.8,8552,2013-08-01,93,https://image.tmdb.org/t/p/w440_and_h660_face/mF14chZNzgDRZffs8Wk8lPwdNQA.jpg,104810,,https://themoviedb.org/movie/174321
Movie,102194,1935179,Mud,103731,2012,USA,English,Two young boys encounter a fugitive and form a pact to help him evade the vigilantes that are on his trail and to reunite him with his true love.,7.4,129428,2013-05-10,130,https://image.tmdb.org/t/p/w440_and_h660_face/o2jT5jQdKh1HAF0fMKuGwBOwOYB.jpg,21587700,10000000,https://themoviedb.org/movie/103731
Movie,102217,0152183,Bill Hicks: Revelations,25117,1993,UK,English,"Bill Hicks in the height of his genius. Recorded at the Dominion Theatre in London, Bill Hicks opens our eyes and minds to the hypocrisy and ludicrousness of the world around us.",8.9,2015,1993-09-14,57,https://image.tmdb.org/t/p/w440_and_h660_face/1xcuMgFbvWZBoTKS46Xbo5kOMj.jpg,,,https://themoviedb.org/movie/25117
Movie,102252,0084671,Legendary Weapons of China,19156,1982,Hong Kong,Cantonese; Mandarin,"A band of killers from an ailing kung fu and magic society are sent on a manhunt for a former member of the society, whose bad mouthing threatens it's existence.",7.1,736,1982-01-21,109,https://image.tmdb.org/t/p/w440_and_h660_face/eQ3WAYY69A7vIt2BTNfnart5GV2.jpg,,,https://themoviedb.org/movie/19156
Movie,102278,1551630,Pawn,165739,2013,USA,English,A petty robbery spirals into a tense hostage situation after three gunmen hold up a diner that's a front for the mob.,5.7,5669,2013-09-19,88,https://image.tmdb.org/t/p/w440_and_h660_face/5JNd5ij9V85rDhcGiMij7AOd06k.jpg,,83000000,https://themoviedb.org/movie/165739
Movie,102378,0762138,Syrup,72525,2013,USA,English,"A slacker hatches a million-dollar idea. But, in order to see it through, he has to learn to trust his attractive corporate counterpart. Based on Max Barry's novel.",5.7,8732,2013-05-01,90,https://image.tmdb.org/t/p/w440_and_h660_face/l3HSd4Nj6YKKUiE6q9WGow94f45.jpg,,6000000,https://themoviedb.org/movie/72525
Movie,102396,1605777,"Woman in the Fifth, The (Femme du Vème, La)",82501,2011,France; Poland; UK,English; French; Polish,"A college lecturer flees to Paris after a scandal costs him his job. In the City of Light, he meets a widow who might be involved in a series of murders.",5.3,4566,2011-11-16,85,https://image.tmdb.org/t/p/w440_and_h660_face/k8S8Egzw9B2p1CAoZgxmdNLEvdN.jpg,,,https://themoviedb.org/movie/82501
Movie,102407,1343092,"Great Gatsby, The",64682,2013,Australia; USA,English,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",7.3,350273,2013-05-10,143,https://image.tmdb.org/t/p/w440_and_h660_face/nwJbVKauPDgJVQgT7SQpVTVN4gA.jpg,351040419,105000000,https://themoviedb.org/movie/64682
Movie,102445,1408101,Star Trek Into Darkness,54138,2013,USA,English; Klingon,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",7.8,381444,2013-05-16,132,https://image.tmdb.org/t/p/w440_and_h660_face/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,467365246,190000000,https://themoviedb.org/movie/54138
Movie,102469,1684925,Wish You Were Here,60270,2012,Australia,English; Vietnamese,Four friends lose themselves in a carefree South-East Asian holiday. Only three come back. Dave and Alice return home to their young family desperate for answers about Jeremy's mysterious ...,5.9,4092,2013-06-07,89,https://image.tmdb.org/t/p/w440_and_h660_face/xmolKcbULfcDFTSWMgbeHsPS1hO.jpg,,,https://themoviedb.org/movie/60270
Movie,102481,2234155,"Internship, The",116741,2013,USA,English; Tagalog; Cantonese; Mandarin; Spanish,"Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment.",6.3,154824,2013-06-07,119,https://image.tmdb.org/t/p/w440_and_h660_face/hIh3ZgsZ31nbUAGn5SKIZGKiKCX.jpg,44000000,58000000,https://themoviedb.org/movie/116741
Movie,102588,2366450,Stories We Tell,128216,2012,Canada,English,A film that excavates layers of myth and memory to find the elusive truth at the core of a family of storytellers.,7.6,8903,2013-01-17,108,https://image.tmdb.org/t/p/w440_and_h660_face/lvgltn255RCFr2dieHY1hO6sMTa.jpg,,,https://themoviedb.org/movie/128216
Movie,102666,0070233,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),20803,1973,Soviet Union,Russian; German,"Shurik Timofeev builds a working model of a time machine. By accident, Ivan Bunsha, an apartment complex manager, and George Miloslavsky, a petty burglar, are transferred to the 16th ...",8.5,10015,1973-06-01,93,https://image.tmdb.org/t/p/w440_and_h660_face/9Hn7Vdbj6eLoQCqLspaL00khqqr.jpg,,,https://themoviedb.org/movie/20803
Movie,102684,1602613,Only God Forgives,77987,2013,Denmark; Sweden; Thailand; USA; France,English; Thai,"Julian, a drug-smuggler thriving in Bangkok's criminal underworld, sees his life get even more complicated when his mother compels him to find and kill whoever is responsible for his brother's recent death.",5.7,78999,2013-05-22,90,https://image.tmdb.org/t/p/w440_and_h660_face/A4wcRvf3F4NG6MFypMhoKNRsgs4.jpg,10337387,4800000,https://themoviedb.org/movie/77987
Movie,102686,1951261,"Hangover Part III, The",109439,2013,USA,English,"When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the lam.",5.9,213743,2013-05-23,100,https://image.tmdb.org/t/p/w440_and_h660_face/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,362000072,103000000,https://themoviedb.org/movie/109439
Movie,102716,1905041,"Fast & Furious 6 (Fast and the Furious 6, The)",82992,2013,USA,English; Russian; Spanish; Indonesian; Danish; Cantonese,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",7.2,290185,2013-05-24,130,https://image.tmdb.org/t/p/w440_and_h660_face/n31VRDodbaZxkrZmmzyYSFNVpW5.jpg,788679850,160000000,https://themoviedb.org/movie/82992
Movie,102720,0848537,Epic,116711,2013,USA,English,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group of characters in order to save their world -- and ours.,6.7,83141,2013-05-24,102,https://image.tmdb.org/t/p/w440_and_h660_face/rdi6MYgAhLlgomEERtmYtrH8ItY.jpg,268426634,100000000,https://themoviedb.org/movie/116711
Movie,102753,2404461,"Past, The (Le passé)",152780,2013,France; Italy; Iran,French; Persian,"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce.",7.9,31708,2013-05-17,130,https://image.tmdb.org/t/p/w440_and_h660_face/8Up4NRjD2RYsgUA5408Ny0FlhBF.jpg,10631747,11000000,https://themoviedb.org/movie/152780
Movie,102792,2024519,"Broken Circle Breakdown, The",137182,2012,Belgium; Netherlands,Flemish; English; Dutch,"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.",7.8,27919,2012-10-10,111,https://image.tmdb.org/t/p/w440_and_h660_face/rRIBLp12axVnXKxBwZF6q5BXeiy.jpg,5475058,,https://themoviedb.org/movie/137182
Movie,102800,2347569,Frances Ha,121986,2012,USA; Brazil,English,"A story that follows a New York woman (who doesn't really have an apartment), apprentices for a dance company (though she's not really a dancer), and throws herself headlong into her dreams, even as their possibility dwindles.",7.4,41410,2013-08-23,86,https://image.tmdb.org/t/p/w440_and_h660_face/txUhdN9ijwxx5bWpYMtsDjav10s.jpg,4069826,,https://themoviedb.org/movie/121986
Movie,102819,1291580,Behind the Candelabra,119675,2013,USA,English,"Based on the autobiographical novel, the tempestuous 6-year relationship between Liberace and his (much younger) lover, Scott Thorson, is recounted.",7.0,31634,2013-06-07,118,https://image.tmdb.org/t/p/w440_and_h660_face/iodt6hrewVXxR415PIjBeuZg3Qs.jpg,15600000,23000000,https://themoviedb.org/movie/119675
Movie,102880,1815862,After Earth,82700,2013,USA,English,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.",4.9,153702,2013-05-31,100,https://image.tmdb.org/t/p/w440_and_h660_face/iXMvYIlzzJBs352CfeiQcBvovZt.jpg,243843127,130000000,https://themoviedb.org/movie/82700
Movie,102903,1670345,Now You See Me,75656,2013,France; USA,English; French,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,7.3,414773,2013-05-31,115,https://image.tmdb.org/t/p/w440_and_h660_face/h4LgHQtpm9si92edda5JN6g0tX4.jpg,351723989,75000000,https://themoviedb.org/movie/75656
Movie,102905,1426329,Lovelace,77805,2013,USA,English,"The story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",6.2,29448,2013-08-08,93,https://image.tmdb.org/t/p/w440_and_h660_face/v1UoHdiX1yXc8iT3S5emAFWKj3n.jpg,1585582,10000000,https://themoviedb.org/movie/77805
Movie,102993,1727388,"Way, Way Back, The",147773,2013,USA,English,"Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park.",7.4,111770,2013-07-26,103,https://image.tmdb.org/t/p/w440_and_h660_face/4DgA0EDDVv37C8xISc3Vv0rhxlL.jpg,23198652,4600000,https://themoviedb.org/movie/147773
